pr_id,n_comments,id,merged
3080855777,3,3080855777,0
3080865891,1,3080865891,1
3080933474,5,3080933474,1
3080936447,1,3080936447,0
3080943754,2,3080943754,0
3080948143,4,3080948143,1
3080969048,2,3080969048,1
3080974708,3,3080974708,0
3080995192,4,3080995192,1
3081033585,1,3081033585,1
3081057621,3,3081057621,0
3081082136,5,3081082136,1
3081105201,1,3081105201,1
3081108293,1,3081108293,0
3081109099,13,3081109099,1
3081110111,4,3081110111,1
3081185488,2,3081185488,1
3081186157,7,3081186157,1
3081213025,1,3081213025,1
3081226179,3,3081226179,1
3081228446,4,3081228446,0
3081229432,2,3081229432,1
3081236707,6,3081236707,1
3081289219,2,3081289219,1
3081289929,1,3081289929,0
3081331751,2,3081331751,0
3081345740,8,3081345740,1
3081347944,1,3081347944,1
3081366166,1,3081366166,0
3081386857,1,3081386857,0
3081388781,5,3081388781,1
3081463926,1,3081463926,0
3081464962,6,3081464962,0
3081466449,1,3081466449,1
3081466594,1,3081466594,1
3081489701,2,3081489701,0
3081523540,1,3081523540,0
3081547049,9,3081547049,0
3081547129,5,3081547129,0
3081555677,3,3081555677,1
3081557962,1,3081557962,0
3081566388,9,3081566388,1
3081616525,2,3081616525,1
3081636071,2,3081636071,0
3081657945,5,3081657945,0
3081695764,3,3081695764,1
3081726196,1,3081726196,1
3081728067,1,3081728067,0
3081736371,3,3081736371,0
3081750194,1,3081750194,1
3081770176,7,3081770176,1
3081776912,1,3081776912,0
3081788219,3,3081788219,1
3081803622,8,3081803622,0
3081816409,2,3081816409,0
3081821271,17,3081821271,0
3081843614,2,3081843614,1
3081849788,1,3081849788,1
3081858153,4,3081858153,0
3081872866,1,3081872866,0
3081883367,1,3081883367,1
3081944325,1,3081944325,0
3081954225,1,3081954225,0
3081992708,6,3081992708,0
3081999258,4,3081999258,1
3082037946,1,3082037946,1
3082070083,4,3082070083,1
3082097970,1,3082097970,1
3082127177,6,3082127177,1
3082132239,4,3082132239,0
3082193016,1,3082193016,0
3082221313,7,3082221313,0
3082257267,1,3082257267,0
3082279573,1,3082279573,1
3082279903,6,3082279903,1
3082282170,1,3082282170,1
3082320330,12,3082320330,1
3082414888,4,3082414888,1
3082532555,1,3082532555,0
3082660156,2,3082660156,1
3082729515,4,3082729515,1
3082757924,1,3082757924,1
3082760282,1,3082760282,1
3082784109,3,3082784109,0
3082820826,12,3082820826,1
3083058582,1,3083058582,0
3083068533,3,3083068533,0
3083117301,1,3083117301,0
3083143441,1,3083143441,1
3083151229,1,3083151229,0
3083175022,5,3083175022,0
3083186670,11,3083186670,1
3083241564,1,3083241564,0
3083352446,4,3083352446,0
3083467540,5,3083467540,1
3083530347,1,3083530347,0
3083568715,11,3083568715,1
3083599513,9,3083599513,0
3083605655,5,3083605655,1
3083630331,5,3083630331,0
3083640491,1,3083640491,0
3083673631,2,3083673631,0
3083685567,6,3083685567,1
3083696599,5,3083696599,0
3083723203,6,3083723203,1
3083724443,1,3083724443,0
3083744845,1,3083744845,0
3083752121,1,3083752121,1
3083762165,8,3083762165,1
3083837004,3,3083837004,1
3083854650,6,3083854650,1
3083873202,1,3083873202,0
3083905069,3,3083905069,0
3084065508,7,3084065508,0
3084089780,3,3084089780,1
3084101057,1,3084101057,0
3084106426,6,3084106426,1
3084107311,2,3084107311,1
3084270017,4,3084270017,1
3084354664,1,3084354664,0
3084355182,1,3084355182,0
3084355388,1,3084355388,0
3084355958,1,3084355958,0
3084356238,1,3084356238,0
3084356965,1,3084356965,0
3084406641,3,3084406641,0
3084414634,4,3084414634,1
3084480356,1,3084480356,1
3084486594,5,3084486594,0
3084490358,5,3084490358,0
3084550720,3,3084550720,1
3084559020,1,3084559020,0
3084593338,5,3084593338,1
3084595474,7,3084595474,1
3084605839,7,3084605839,1
3084607023,2,3084607023,0
3084608702,6,3084608702,1
3084617544,6,3084617544,1
3084633214,2,3084633214,1
3084646319,4,3084646319,1
3084649398,1,3084649398,1
3084668583,1,3084668583,1
3084678437,1,3084678437,1
3084682430,1,3084682430,0
3084694042,1,3084694042,1
3084701052,4,3084701052,1
3084733635,8,3084733635,0
3084744894,2,3084744894,0
3084778291,2,3084778291,1
3084780161,1,3084780161,1
3084780760,4,3084780760,1
3084793917,2,3084793917,1
3084794264,3,3084794264,0
3084795018,7,3084795018,0
3084795047,3,3084795047,1
3084834780,3,3084834780,1
3084851925,2,3084851925,0
3084853111,3,3084853111,1
3084876668,13,3084876668,1
3084885498,2,3084885498,0
3084887557,2,3084887557,0
3084907353,2,3084907353,1
3084959623,1,3084959623,1
3085006980,4,3085006980,1
3085010036,7,3085010036,1
3085012827,1,3085012827,1
3085016726,3,3085016726,1
3085028851,3,3085028851,1
3085034494,3,3085034494,1
3085082878,1,3085082878,1
3085094362,7,3085094362,1
3085111843,3,3085111843,1
3085144870,2,3085144870,0
3085149115,1,3085149115,1
3085150302,1,3085150302,1
3085153537,1,3085153537,0
3085154567,1,3085154567,1
3085161396,2,3085161396,1
3085322410,4,3085322410,1
3085352879,1,3085352879,1
3085365117,3,3085365117,1
3085398469,5,3085398469,1
3085403262,15,3085403262,0
3085430966,10,3085430966,0
3085431437,4,3085431437,0
3085487490,8,3085487490,1
3085508539,1,3085508539,0
3085509117,1,3085509117,0
3085510774,1,3085510774,0
3085512294,2,3085512294,0
3085512966,3,3085512966,0
3085513914,1,3085513914,1
3085576350,3,3085576350,1
3085705530,6,3085705530,1
3085761421,1,3085761421,1
3085814797,1,3085814797,0
3085966379,2,3085966379,1
3085989052,1,3085989052,1
3086078600,3,3086078600,1
3086079968,2,3086079968,1
3086162237,1,3086162237,1
3086311429,3,3086311429,0
3086339591,4,3086339591,1
3086406590,1,3086406590,0
3086437300,9,3086437300,0
3086457034,8,3086457034,1
3086540771,6,3086540771,1
3086542515,3,3086542515,1
3086549942,2,3086549942,1
3086565525,4,3086565525,0
3086614280,1,3086614280,1
3086630744,2,3086630744,1
3086654454,1,3086654454,1
3086664759,2,3086664759,0
3086669654,3,3086669654,0
3086723569,4,3086723569,1
3086762625,2,3086762625,1
3086791317,2,3086791317,0
3086818203,9,3086818203,0
3086826896,1,3086826896,1
3086900671,1,3086900671,1
3086952592,1,3086952592,1
3086985638,3,3086985638,1
3087024692,5,3087024692,0
3087027952,2,3087027952,1
3087031790,1,3087031790,1
3087035704,3,3087035704,1
3087038655,1,3087038655,0
3087052865,1,3087052865,0
3087084646,7,3087084646,1
3087099176,8,3087099176,1
3087132571,3,3087132571,0
3087132572,7,3087132572,0
3087146252,4,3087146252,1
3087251875,3,3087251875,1
3087281120,1,3087281120,0
3087293846,4,3087293846,0
3087295315,5,3087295315,0
3087313432,5,3087313432,0
3087345437,6,3087345437,1
3087359752,4,3087359752,0
3087364774,4,3087364774,1
3087399940,6,3087399940,0
3087404055,2,3087404055,0
3087415117,2,3087415117,1
3087428354,3,3087428354,0
3087442273,8,3087442273,1
3087459580,4,3087459580,1
3087466454,2,3087466454,1
3087501239,15,3087501239,1
3087514476,7,3087514476,1
3087515831,1,3087515831,0
3087535228,3,3087535228,1
3087587876,1,3087587876,0
3087728875,1,3087728875,1
3087761233,6,3087761233,1
3087763989,3,3087763989,0
3087813875,1,3087813875,1
3087884982,1,3087884982,1
3087938128,6,3087938128,0
3088005999,2,3088005999,1
3088038713,3,3088038713,0
3088039163,4,3088039163,0
3088122425,1,3088122425,1
3088130956,1,3088130956,1
3088147183,7,3088147183,1
3088220705,1,3088220705,0
3088222481,1,3088222481,1
3088223140,2,3088223140,1
3088248911,3,3088248911,1
3088304216,8,3088304216,1
3088319380,2,3088319380,0
3088332292,2,3088332292,1
3088358503,2,3088358503,1
3088363246,2,3088363246,0
3088380391,4,3088380391,1
3088411453,3,3088411453,1
3088414107,2,3088414107,1
3088417635,1,3088417635,1
3088434961,2,3088434961,1
3088446174,1,3088446174,1
3088447024,1,3088447024,1
3088451202,2,3088451202,1
3088466870,1,3088466870,1
3088491554,1,3088491554,1
3088604097,6,3088604097,1
3088606911,3,3088606911,0
3088666999,1,3088666999,1
3088682774,1,3088682774,1
3088702087,2,3088702087,1
3088704922,1,3088704922,0
3088710464,3,3088710464,1
3088730956,2,3088730956,1
3088758509,14,3088758509,1
3088785176,1,3088785176,0
3088793819,7,3088793819,1
3088887203,1,3088887203,1
3088895526,2,3088895526,0
3088938532,2,3088938532,1
3088961444,1,3088961444,0
3088971804,2,3088971804,1
3089009485,3,3089009485,0
3089039212,2,3089039212,1
3089138078,2,3089138078,1
3089142164,22,3089142164,1
3089144159,3,3089144159,1
3089166694,2,3089166694,1
3089225114,4,3089225114,0
3089242891,2,3089242891,1
3089281696,1,3089281696,0
3089288842,3,3089288842,0
3089289056,2,3089289056,1
3089295496,1,3089295496,0
3089304430,1,3089304430,0
3089344951,1,3089344951,0
3089352366,1,3089352366,0
3089358039,1,3089358039,0
3089454659,3,3089454659,0
3089503176,1,3089503176,1
3089545186,1,3089545186,0
3089576745,1,3089576745,1
3089603196,4,3089603196,0
3089749999,1,3089749999,1
3089830738,3,3089830738,0
3090023166,2,3090023166,1
3090037689,2,3090037689,1
3090038708,1,3090038708,1
3090058584,7,3090058584,0
3090121909,2,3090121909,0
3090126527,1,3090126527,1
3090183341,4,3090183341,1
3090192279,2,3090192279,1
3090228123,2,3090228123,1
3090353282,1,3090353282,0
3090353384,4,3090353384,0
3090455031,1,3090455031,1
3090455062,1,3090455062,0
3090482540,1,3090482540,0
3090515437,4,3090515437,0
3090520685,4,3090520685,1
3090549357,1,3090549357,1
3090570894,17,3090570894,1
3090578689,3,3090578689,1
3090587983,3,3090587983,1
3090593775,2,3090593775,1
3090674766,2,3090674766,1
3090688733,1,3090688733,0
3090693708,1,3090693708,0
3090862045,18,3090862045,1
3090965439,3,3090965439,0
3090993724,1,3090993724,0
3091010023,3,3091010023,1
3091138343,3,3091138343,0
3091192705,3,3091192705,1
3091198602,2,3091198602,0
3091256338,11,3091256338,1
3091303668,3,3091303668,0
3091472541,5,3091472541,1
3091528139,1,3091528139,1
3091548960,3,3091548960,0
3091563647,3,3091563647,1
3091587395,3,3091587395,1
3091617219,4,3091617219,1
3091709997,3,3091709997,1
3091750708,3,3091750708,0
3091823475,1,3091823475,0
3091828122,1,3091828122,1
3091868377,2,3091868377,0
3091924467,2,3091924467,0
3091934350,3,3091934350,1
3092135642,7,3092135642,1
3092319732,2,3092319732,1
3092341527,6,3092341527,1
3092353300,2,3092353300,1
3092400652,2,3092400652,1
3092416144,1,3092416144,1
3092416220,3,3092416220,1
3092479741,1,3092479741,1
3092512259,2,3092512259,1
3092530279,1,3092530279,0
3092569629,5,3092569629,0
3092586675,9,3092586675,1
3092657885,1,3092657885,1
3092750594,2,3092750594,1
3092758067,7,3092758067,1
3092761901,1,3092761901,1
3092813223,4,3092813223,1
3092834387,1,3092834387,1
3092840203,1,3092840203,0
3092878143,3,3092878143,1
3093033729,1,3093033729,1
3093039940,1,3093039940,1
3093301632,7,3093301632,0
3093351057,5,3093351057,1
3093399248,1,3093399248,1
3093421796,2,3093421796,0
3093657668,2,3093657668,1
3093701426,3,3093701426,0
3093754793,1,3093754793,1
3093903920,3,3093903920,1
3093997872,5,3093997872,1
3093998097,6,3093998097,1
3094020110,2,3094020110,1
3094071534,5,3094071534,1
3094144121,2,3094144121,1
3094173620,7,3094173620,1
3094199385,3,3094199385,0
3094261129,8,3094261129,1
3094439662,2,3094439662,1
3094442612,3,3094442612,1
3094460894,1,3094460894,0
3094488685,17,3094488685,1
3094503633,2,3094503633,1
3094541178,1,3094541178,0
3094579094,2,3094579094,1
3094720463,3,3094720463,0
3094743282,1,3094743282,1
3094980327,7,3094980327,1
3095076017,12,3095076017,1
3095166726,10,3095166726,1
3095179316,8,3095179316,0
3095400567,3,3095400567,0
3095403215,8,3095403215,1
3095409522,1,3095409522,1
3095411411,2,3095411411,0
3095413885,7,3095413885,1
3095439815,2,3095439815,1
3095447395,2,3095447395,0
3095452673,8,3095452673,1
3095454351,4,3095454351,1
3095460904,2,3095460904,0
3095464526,3,3095464526,0
3095471248,4,3095471248,0
3095585241,3,3095585241,0
3095739354,3,3095739354,1
3095796914,1,3095796914,0
3095854016,1,3095854016,1
3095889420,1,3095889420,0
3095997738,5,3095997738,1
3096020938,3,3096020938,1
3096080665,3,3096080665,1
3096087546,2,3096087546,0
3096094015,3,3096094015,1
3096102453,2,3096102453,1
3096300821,2,3096300821,0
3096394414,5,3096394414,0
3096397240,7,3096397240,1
3096473993,14,3096473993,1
3096613645,14,3096613645,1
3096615404,3,3096615404,0
3096785905,2,3096785905,1
3096888031,1,3096888031,0
3096943188,6,3096943188,1
3097001056,2,3097001056,1
3097014362,1,3097014362,0
3097032976,2,3097032976,1
3097089168,1,3097089168,0
3097420465,2,3097420465,0
3097450852,5,3097450852,1
3097560259,3,3097560259,0
3097580126,1,3097580126,1
3097621471,3,3097621471,0
3097657837,1,3097657837,1
3097662882,1,3097662882,1
3097679780,1,3097679780,0
3097709863,2,3097709863,0
3097760492,5,3097760492,1
3097764015,2,3097764015,1
3097915420,1,3097915420,1
3098036858,8,3098036858,1
3098053410,1,3098053410,0
3098219945,2,3098219945,0
3098309847,1,3098309847,1
3098322647,1,3098322647,0
3098357928,1,3098357928,1
3098438101,1,3098438101,1
3098483305,4,3098483305,0
3098557531,1,3098557531,0
3098589362,3,3098589362,0
3098600331,2,3098600331,0
3098602377,5,3098602377,0
3098628368,3,3098628368,1
3098640951,5,3098640951,1
3098643979,3,3098643979,1
3098653597,3,3098653597,1
3098739033,3,3098739033,1
3098751534,1,3098751534,0
3098769460,1,3098769460,0
3098814326,7,3098814326,1
3098852388,1,3098852388,1
3098852817,2,3098852817,0
3098854152,2,3098854152,0
3098857131,1,3098857131,0
3098859005,1,3098859005,1
3098859735,2,3098859735,0
3098860558,2,3098860558,0
3098861776,1,3098861776,0
3098862326,1,3098862326,1
3098866021,1,3098866021,0
3098874684,1,3098874684,1
3098876949,3,3098876949,0
3098878200,1,3098878200,0
3098882419,1,3098882419,1
3098884416,2,3098884416,0
3098885057,2,3098885057,0
3098901968,2,3098901968,0
3098904110,10,3098904110,1
3098924861,2,3098924861,0
3098925817,1,3098925817,0
3098927396,1,3098927396,1
3098935454,1,3098935454,0
3098960084,4,3098960084,1
3098960961,1,3098960961,0
3098972655,3,3098972655,1
3098984483,2,3098984483,0
3099000220,1,3099000220,1
3099012145,1,3099012145,1
3099021790,1,3099021790,1
3099023761,2,3099023761,0
3099027390,1,3099027390,0
3099049708,1,3099049708,0
3099122521,1,3099122521,0
3099133512,3,3099133512,1
3099154315,1,3099154315,0
3099187146,10,3099187146,1
3099215718,3,3099215718,1
3099224183,1,3099224183,0
3099229915,1,3099229915,0
3099234227,1,3099234227,0
3099240126,4,3099240126,1
3099324583,2,3099324583,1
3099378945,1,3099378945,0
3099468178,5,3099468178,1
3099541552,7,3099541552,1
3099639511,2,3099639511,0
3099658013,15,3099658013,1
3099825876,2,3099825876,1
3099915069,4,3099915069,1
3100043959,4,3100043959,1
3100097668,4,3100097668,1
3100155456,4,3100155456,1
3100224074,2,3100224074,1
3100232240,1,3100232240,0
3100265783,1,3100265783,0
3100296885,3,3100296885,1
3100301148,3,3100301148,0
3100343451,2,3100343451,0
3100489026,3,3100489026,1
3100521303,1,3100521303,1
3100545958,1,3100545958,0
3100598883,6,3100598883,1
3100859823,19,3100859823,1
3100886012,2,3100886012,1
3100956703,1,3100956703,0
3100980487,1,3100980487,1
3101007425,4,3101007425,0
3101032367,4,3101032367,0
3101061555,1,3101061555,0
3101062864,1,3101062864,0
3101091731,3,3101091731,1
3101254351,2,3101254351,1
3101288480,1,3101288480,0
3101311810,4,3101311810,1
3101320702,1,3101320702,0
3101326488,1,3101326488,0
3101355536,7,3101355536,1
3101362009,1,3101362009,0
3101378582,4,3101378582,0
3101407864,1,3101407864,0
3101440943,4,3101440943,1
3101454770,3,3101454770,0
3101459806,2,3101459806,1
3101464221,22,3101464221,1
3101467092,1,3101467092,1
3101469049,1,3101469049,0
3101546843,1,3101546843,0
3101552957,2,3101552957,1
3101559970,1,3101559970,0
3101582715,8,3101582715,1
3101601039,1,3101601039,0
3101635343,2,3101635343,1
3101645754,1,3101645754,0
3101646917,2,3101646917,0
3101663583,1,3101663583,0
3101676484,2,3101676484,1
3101747408,1,3101747408,0
3101766096,5,3101766096,1
3101768424,3,3101768424,0
3101769050,1,3101769050,0
3101773435,1,3101773435,0
3101775002,1,3101775002,0
3101784995,6,3101784995,0
3101801459,1,3101801459,1
3101804659,1,3101804659,0
3101809025,1,3101809025,0
3101810136,1,3101810136,0
3101812256,1,3101812256,0
3101812905,1,3101812905,0
3101821591,1,3101821591,0
3101836513,3,3101836513,0
3101858317,1,3101858317,1
3102011997,9,3102011997,1
3102019273,5,3102019273,1
3102130431,1,3102130431,0
3102133093,1,3102133093,0
3102138642,1,3102138642,0
3102144371,5,3102144371,0
3102145216,1,3102145216,0
3102147944,1,3102147944,0
3102168035,2,3102168035,0
3102172513,1,3102172513,1
3102261170,3,3102261170,1
3102261792,5,3102261792,1
3102274919,3,3102274919,0
3102304644,9,3102304644,1
3102332755,3,3102332755,0
3102336394,1,3102336394,1
3102514199,2,3102514199,0
3102548800,3,3102548800,0
3102637506,3,3102637506,1
3102665814,6,3102665814,1
3102717076,1,3102717076,0
3102790603,2,3102790603,0
3102876964,5,3102876964,0
3102904786,5,3102904786,1
3102916972,1,3102916972,0
3102978044,6,3102978044,0
3103083526,1,3103083526,0
3103178673,1,3103178673,1
3103303265,11,3103303265,1
3103366372,3,3103366372,0
3103366848,3,3103366848,1
3103386463,2,3103386463,0
3103408529,3,3103408529,1
3103475045,2,3103475045,1
3103476328,3,3103476328,1
3103495124,1,3103495124,1
3103623751,4,3103623751,1
3103632955,1,3103632955,0
3103634798,30,3103634798,1
3103637450,4,3103637450,1
3103650370,6,3103650370,1
3103681169,3,3103681169,1
3103692411,5,3103692411,1
3103696814,5,3103696814,1
3103748044,4,3103748044,0
3103751553,3,3103751553,1
3103853435,1,3103853435,1
3104021061,1,3104021061,0
3104056039,1,3104056039,1
3104167804,1,3104167804,1
3104201606,12,3104201606,1
3104222519,3,3104222519,1
3104232859,3,3104232859,1
3104249084,1,3104249084,0
3104252319,1,3104252319,0
3104271017,3,3104271017,1
3104375121,5,3104375121,0
3104405109,30,3104405109,1
3104422536,7,3104422536,0
3104442713,18,3104442713,1
3104452654,1,3104452654,1
3104463145,1,3104463145,1
3104480641,2,3104480641,1
3104579063,3,3104579063,1
3104621101,1,3104621101,0
3104789631,6,3104789631,1
3104922484,3,3104922484,1
3104925685,3,3104925685,1
3104992434,3,3104992434,1
3105060713,7,3105060713,1
3105161001,6,3105161001,1
3105165239,9,3105165239,1
3105180054,2,3105180054,1
3105198601,2,3105198601,1
3105220570,1,3105220570,1
3105247377,3,3105247377,0
3105254884,3,3105254884,1
3105305807,3,3105305807,0
3105314423,2,3105314423,1
3105400138,2,3105400138,1
3105400292,6,3105400292,1
3105401237,2,3105401237,0
3105403661,2,3105403661,0
3105409390,2,3105409390,0
3105417177,10,3105417177,0
3105430223,6,3105430223,1
3105479979,3,3105479979,1
3105484875,3,3105484875,1
3105520772,2,3105520772,1
3105521836,2,3105521836,1
3105590060,2,3105590060,0
3105594201,3,3105594201,0
3105623446,3,3105623446,0
3105627584,3,3105627584,1
3105703473,3,3105703473,1
3105811678,1,3105811678,0
3105820644,1,3105820644,0
3105930698,2,3105930698,0
3105952937,3,3105952937,0
3105982458,2,3105982458,1
3105999248,3,3105999248,1
3106088398,1,3106088398,1
3106112458,6,3106112458,1
3106121602,2,3106121602,1
3106192082,1,3106192082,1
3106238975,5,3106238975,0
3106326653,6,3106326653,1
3106490593,1,3106490593,0
3106506958,1,3106506958,1
3106519035,1,3106519035,1
3106534881,1,3106534881,0
3106544865,1,3106544865,0
3106750352,3,3106750352,0
3106783403,3,3106783403,0
3106827361,5,3106827361,0
3106846200,2,3106846200,1
3106934710,22,3106934710,1
3107459473,4,3107459473,1
3107462147,1,3107462147,1
3107786602,1,3107786602,1
3107973002,1,3107973002,1
3108245528,3,3108245528,1
3108415971,2,3108415971,0
3108425956,1,3108425956,1
3108485860,6,3108485860,1
3108623918,1,3108623918,0
3108672800,4,3108672800,0
3108861090,2,3108861090,1
3108908027,1,3108908027,1
